doy,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
191,7754.952,5986.972,7839.583,4894.059,7697.031,5906.914,8086.568,6312.985,8522.744,6150.269,8144.34,6890.159,7829.735,5898.694,8064.429,6493.301
192,7754.952,5986.972,7839.583,4894.059,7697.031,5906.914,8086.568,6312.985,8522.744,6150.269,8144.34,6890.159,7829.735,5898.694,8064.429,6493.301
193,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
194,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
195,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
196,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
197,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
198,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
199,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
200,7985.821,6396.033,7965.158,7286.863,7759.317,7641.983,8089.166,5978.222,8554.936,6938.502,8365.391,7169.313,7849.659,6559.288,8283.897,7671.899
201,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
202,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
203,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
204,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
205,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
206,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
207,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
208,8126.036,7115.513,7576.021,7687.086,7392.16,8279.769,8253.79,7518.946,8650.135,8136.392,8449.026,6975.739,6968.192,7166.477,8157.036,8901.249
209,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
210,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
211,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
212,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
213,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
214,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
215,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
216,7177.771,7456.868,7856.317,8138.765,8128.432,7984.737,NA,8331.91,8340.896,8509.123,8116.304,7544.884,NA,7930.403,8100.54,8375.793
217,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
218,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
219,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
220,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
221,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
222,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
223,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
224,7086.129,6962.177,7421.554,8558.908,8093.31,8802.786,8421.65,8324.764,8350.839,8774.229,8546.102,7048.075,8330.609,NA,NA,8469.869
225,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
226,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
227,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
228,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
229,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
230,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
231,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
232,7182.76,7708.869,6780.172,8589.317,7985.417,8629.609,8366.831,8538.142,8035.749,8741.606,8379.27,6645.13,8153.713,7871.757,8724.245,9109.34
233,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
234,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
235,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
236,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
237,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
238,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
239,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
240,7364.112,8409.601,6541.157,8487.729,7414.811,NA,8278.598,8396.693,7803.413,8875.289,8142.019,6898.299,7986.17,8381.703,8467.731,9241.4
241,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
242,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
243,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
244,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
245,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
246,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
247,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
248,7430.089,8287.232,5161.404,8568.124,7607.629,8836.869,7895.157,8020.143,7282.126,8399.505,7646.368,6665.932,7163.473,8313.91,8225.161,8189.162
249,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
250,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
251,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
252,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
253,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
254,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
255,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
256,7294.474,7771.828,4989.069,8468.386,6813.77,8277.125,6629.765,NA,6841.335,8530.682,6466.538,6191.897,6448.521,8174.191,7640.452,8168.213
257,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
258,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
259,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
260,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
261,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
262,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
263,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
264,6908.665,6426.328,4336.899,7343.613,5567.722,6833.59,5285.37,6610.147,4547.426,7663.389,5371.371,4013.067,5397.585,7528.331,7013.433,7951.573
265,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
266,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
267,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
268,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
269,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
270,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
271,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
272,6430.637,5085.686,4409.895,4724.266,4824.166,5004.684,4858.915,4363.344,4421.286,4481.686,4141.393,3668.027,5251.952,5529.794,4387.74,7351.389
273,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
274,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
275,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
276,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
277,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
278,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
279,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
280,6002.003,5232.067,3557.107,4214.425,4109.246,3821.647,4050.904,4178.759,4069.878,4261.771,3602.351,3002.607,4553.748,4463.447,4091.6,5930.457
281,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
282,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
283,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
284,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
285,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
286,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
287,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
288,4411.154,4172.557,3883.547,4049.199,3508.948,3617.411,4491.858,3384.233,4038.305,3449.168,3659.069,NA,3652.374,3520.689,3693.23,4630.264
289,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
290,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
291,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
292,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
293,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
294,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
295,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
296,4256.468,3559.108,3031.205,NA,3063.176,2939.646,3929.828,3093.773,3649.237,3295.238,2987.525,2570.08,3618.788,3271.024,3733.122,3777.27
297,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
298,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
299,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
300,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
301,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
302,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
303,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
304,3353.69,3389.601,NA,3441.764,2548.98,NA,3411.074,2948.852,3195.288,3191.784,NA,2514.227,3662.607,3091.989,3534.743,3232.931
305,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
306,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
307,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
308,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
309,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
310,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
311,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
312,3319.748,3204.85,NA,2876.307,3318.232,2990.619,2914.17,2641.348,2965.011,3040.24,NA,2368.758,2945.547,2990.799,NA,3982.346
313,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
314,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
315,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
316,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
317,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
318,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
319,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
320,3274.979,3109.851,3953.121,NA,2668.788,2737.63,NA,2909.532,4060.481,2714.341,NA,2479.732,2784.992,NA,NA,NA
321,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
322,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
323,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
324,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
325,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
326,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
327,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
328,3139.54,2908.058,4420.553,2669.637,2421.145,NA,2866.294,2618.782,NA,NA,2600.656,2430.409,2684.952,NA,2561.711,3110.087
329,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
330,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
331,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
332,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
333,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
334,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
335,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
336,2611.665,2862.583,2509.318,4429.757,3492.218,2740.028,2736.134,2674.711,2638.352,2390.096,NA,NA,NA,2534.899,NA,NA
337,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
338,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
339,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
340,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
341,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
342,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
343,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
344,2635.371,2688.79,NA,NA,NA,2352.497,NA,2970.842,2524.179,NA,NA,2348.739,NA,2717.521,2475.277,2655.73
345,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
346,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
347,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
348,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
349,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
350,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
351,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
352,2496.467,2685.945,NA,2734.879,NA,2459.846,NA,2545.576,NA,NA,NA,2881.871,NA,NA,2856.419,2760.462
353,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
354,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
355,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
356,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
357,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
358,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
359,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
360,2747.94,2506.342,NA,2455.294,NA,2273.84,NA,NA,NA,NA,2751.149,NA,2327.831,2383.657,2164.6,NA
361,NA,2342.962,2314.057,2460.88,2117.31,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
362,NA,2342.962,2314.057,2460.88,2117.31,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
363,NA,2342.962,2314.057,2460.88,2117.31,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
364,NA,2342.962,2314.057,2460.88,2117.31,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
365,NA,2342.962,2314.057,2460.88,2117.31,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
366,NA,NA,NA,2460.88,NA,NA,NA,2347.332,NA,NA,NA,NA,NA,NA,NA,2544.552
