"","doy","2012","2013","2015","2016"
"66",66,NA,NA,2120.9107671241,2534.37820322059
"67",67,NA,NA,2120.9107671241,2534.37820322059
"68",68,NA,NA,2120.9107671241,2534.37820322059
"69",69,NA,NA,2120.9107671241,2534.37820322059
"70",70,NA,NA,2120.9107671241,2534.37820322059
"71",71,NA,NA,2120.9107671241,2534.37820322059
"72",72,NA,NA,2120.9107671241,2534.37820322059
"73",73,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"74",74,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"75",75,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"76",76,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"77",77,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"78",78,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"79",79,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"80",80,2345.56273389738,2273.4652579624,2127.44747115465,2930.94182196267
"81",81,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"82",82,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"83",83,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"84",84,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"85",85,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"86",86,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"87",87,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"88",88,3163.57377907218,2335.21394188652,2330.0077180938,3201.29802438954
"89",89,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"90",90,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"91",91,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"92",92,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"93",93,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"94",94,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"95",95,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"96",96,2732.04990953911,2749.7886251214,2664.10179927962,3316.15187511375
"97",97,3350.02590918628,NA,2550.24048089878,2966.0595360995
"98",98,3350.02590918628,NA,2550.24048089878,2966.0595360995
"99",99,3350.02590918628,NA,2550.24048089878,2966.0595360995
"100",100,3350.02590918628,NA,2550.24048089878,2966.0595360995
"101",101,3350.02590918628,NA,2550.24048089878,2966.0595360995
"102",102,3350.02590918628,NA,2550.24048089878,2966.0595360995
"103",103,3350.02590918628,NA,2550.24048089878,2966.0595360995
"104",104,3350.02590918628,NA,2550.24048089878,2966.0595360995
"105",105,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"106",106,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"107",107,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"108",108,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"109",109,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"110",110,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"111",111,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"112",112,2918.45942915074,3310.98634694086,3385.82446951575,3270.75530317834
"113",113,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"114",114,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"115",115,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"116",116,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"117",117,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"118",118,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"119",119,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"120",120,2887.74950066205,3155.57229040351,3417.85984359583,3900.56422643932
"121",121,3100.53264056412,3483.62570455403,NA,3798.78152071355
"122",122,3100.53264056412,3483.62570455403,NA,3798.78152071355
"123",123,3100.53264056412,3483.62570455403,NA,3798.78152071355
"124",124,3100.53264056412,3483.62570455403,NA,3798.78152071355
"125",125,3100.53264056412,3483.62570455403,NA,3798.78152071355
"126",126,3100.53264056412,3483.62570455403,NA,3798.78152071355
"127",127,3100.53264056412,3483.62570455403,NA,3798.78152071355
"128",128,3100.53264056412,3483.62570455403,NA,3798.78152071355
"129",129,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"130",130,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"131",131,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"132",132,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"133",133,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"134",134,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"135",135,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"136",136,3562.50944204802,3291.88294709573,3784.8741930814,2771.3088029809
"137",137,2819.58645565237,NA,3608.00020997577,NA
"138",138,2819.58645565237,NA,3608.00020997577,NA
"139",139,2819.58645565237,NA,3608.00020997577,NA
"140",140,2819.58645565237,NA,3608.00020997577,NA
"141",141,2819.58645565237,NA,3608.00020997577,NA
"142",142,2819.58645565237,NA,3608.00020997577,NA
"143",143,2819.58645565237,NA,3608.00020997577,NA
"144",144,2819.58645565237,NA,3608.00020997577,NA
"145",145,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"146",146,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"147",147,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"148",148,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"149",149,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"150",150,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"151",151,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"152",152,5226.45154678696,4069.01484728495,3254.11642197718,4125.08316985355
"153",153,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"154",154,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"155",155,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"156",156,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"157",157,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"158",158,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"159",159,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"160",160,5593.64198210012,3987.12013659782,4478.32935200875,3731.21522189541
"161",161,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"162",162,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"163",163,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"164",164,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"165",165,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"166",166,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"167",167,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"168",168,6824.32769747063,5672.0180958992,6126.71291682423,4534.42351165136
"169",169,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"170",170,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"171",171,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"172",172,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"173",173,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"174",174,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"175",175,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"176",176,8270.56781413936,7511.16674763835,6730.88817913287,5807.38195434556
"177",177,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"178",178,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"179",179,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"180",180,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"181",181,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"182",182,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"183",183,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"184",184,8236.30825629632,8376.59021129469,7996.15118070192,7699.3673583733
"185",185,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"186",186,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"187",187,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"188",188,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"189",189,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"190",190,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"191",191,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"192",192,8529.41415079397,8236.76302200626,8664.06229411485,8440.1419891077
"193",193,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"194",194,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"195",195,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"196",196,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"197",197,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"198",198,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"199",199,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"200",200,8437.95299051986,8511.9117467155,8867.75044725355,8739.49216462869
"201",201,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"202",202,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"203",203,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"204",204,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"205",205,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"206",206,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"207",207,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"208",208,8373.40501359255,8380.71261896075,8833.1975897105,8517.19151690758
"209",209,7860.97839158699,NA,8779.61501372191,8252.98999092619
"210",210,7860.97839158699,NA,8779.61501372191,8252.98999092619
"211",211,7860.97839158699,NA,8779.61501372191,8252.98999092619
"212",212,7860.97839158699,NA,8779.61501372191,8252.98999092619
"213",213,7860.97839158699,NA,8779.61501372191,8252.98999092619
"214",214,7860.97839158699,NA,8779.61501372191,8252.98999092619
"215",215,7860.97839158699,NA,8779.61501372191,8252.98999092619
"216",216,7860.97839158699,NA,8779.61501372191,8252.98999092619
"217",217,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"218",218,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"219",219,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"220",220,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"221",221,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"222",222,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"223",223,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"224",224,7745.47685107192,8617.51518749109,8893.89222976303,8716.24643252656
"225",225,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"226",226,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"227",227,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"228",228,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"229",229,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"230",230,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"231",231,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"232",232,7264.97117137292,8321.35451967874,8670.3825611328,8766.859831474
"233",233,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"234",234,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"235",235,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"236",236,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"237",237,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"238",238,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"239",239,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"240",240,6707.00435384759,8195.96661421895,8498.82910326224,8431.21841120413
"241",241,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"242",242,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"243",243,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"244",244,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"245",245,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"246",246,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"247",247,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"248",248,6246.45097517835,7958.33292865714,8123.27923259867,8249.70407808252
"249",249,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"250",250,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"251",251,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"252",252,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"253",253,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"254",254,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"255",255,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"256",256,5062.9551338775,7534.34454906853,7617.62524346693,8033.85100430343
"257",257,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"258",258,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"259",259,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"260",260,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"261",261,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"262",262,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"263",263,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"264",264,3448.93103898761,6474.38822442266,7434.3215892939,6202.61907265872
"265",265,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"266",266,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"267",267,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"268",268,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"269",269,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"270",270,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"271",271,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"272",272,3558.37792681328,6231.9306997461,4863.76456618089,4318.06560901037
"273",273,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"274",274,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"275",275,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"276",276,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"277",277,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"278",278,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"279",279,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"280",280,3268.5469635317,4932.40895409315,4611.51379690944,3843.47757721422
"281",281,NA,4164.72332588223,3926.01149100043,4199.76293963299
"282",282,NA,4164.72332588223,3926.01149100043,4199.76293963299
"283",283,NA,4164.72332588223,3926.01149100043,4199.76293963299
"284",284,NA,4164.72332588223,3926.01149100043,4199.76293963299
"285",285,NA,4164.72332588223,3926.01149100043,4199.76293963299
"286",286,NA,4164.72332588223,3926.01149100043,4199.76293963299
"287",287,NA,4164.72332588223,3926.01149100043,4199.76293963299
"288",288,NA,4164.72332588223,3926.01149100043,4199.76293963299
"289",289,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"290",290,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"291",291,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"292",292,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"293",293,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"294",294,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"295",295,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"296",296,2677.99788485003,3604.22112244854,3846.58855510496,3223.68971272884
"297",297,NA,3597.3546720445,3790.99522272369,3400.27980821034
"298",298,NA,3597.3546720445,3790.99522272369,3400.27980821034
"299",299,NA,3597.3546720445,3790.99522272369,3400.27980821034
"300",300,NA,3597.3546720445,3790.99522272369,3400.27980821034
"301",301,NA,3597.3546720445,3790.99522272369,3400.27980821034
"302",302,NA,3597.3546720445,3790.99522272369,3400.27980821034
"303",303,NA,3597.3546720445,3790.99522272369,3400.27980821034
"304",304,NA,3597.3546720445,3790.99522272369,3400.27980821034
"305",305,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"306",306,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"307",307,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"308",308,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"309",309,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"310",310,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"311",311,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"312",312,2563.59199674494,2438.08968183185,2446.06688023496,3396.69417529059
"313",313,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"314",314,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"315",315,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"316",316,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"317",317,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"318",318,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"319",319,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"320",320,2487.41746327887,2327.67211086605,3631.92576040687,3355.43945457577
"321",321,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"322",322,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"323",323,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"324",324,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"325",325,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"326",326,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"327",327,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"328",328,2378.39179572162,2302.72179955397,2311.08929771854,2893.95105610412
"329",329,2263.39116684114,NA,NA,NA
"330",330,2263.39116684114,NA,NA,NA
"331",331,2263.39116684114,NA,NA,NA
"332",332,2263.39116684114,NA,NA,NA
"333",333,2263.39116684114,NA,NA,NA
"334",334,2263.39116684114,NA,NA,NA
"335",335,2263.39116684114,NA,NA,NA
"336",336,2263.39116684114,NA,NA,NA
"337",337,2491.17381942229,NA,2364.54080496032,2574.87030621947
"338",338,2491.17381942229,NA,2364.54080496032,2574.87030621947
"339",339,2491.17381942229,NA,2364.54080496032,2574.87030621947
"340",340,2491.17381942229,NA,2364.54080496032,2574.87030621947
"341",341,2491.17381942229,NA,2364.54080496032,2574.87030621947
"342",342,2491.17381942229,NA,2364.54080496032,2574.87030621947
"343",343,2491.17381942229,NA,2364.54080496032,2574.87030621947
"344",344,2491.17381942229,NA,2364.54080496032,2574.87030621947
"345",345,2588.74037434694,NA,2480.81029603316,2927.28258863122
"346",346,2588.74037434694,NA,2480.81029603316,2927.28258863122
"347",347,2588.74037434694,NA,2480.81029603316,2927.28258863122
"348",348,2588.74037434694,NA,2480.81029603316,2927.28258863122
"349",349,2588.74037434694,NA,2480.81029603316,2927.28258863122
"350",350,2588.74037434694,NA,2480.81029603316,2927.28258863122
"351",351,2588.74037434694,NA,2480.81029603316,2927.28258863122
"352",352,2588.74037434694,NA,2480.81029603316,2927.28258863122
"353",353,2231.26118225999,2106.22467522249,2285.60357260552,NA
"354",354,2231.26118225999,2106.22467522249,2285.60357260552,NA
"355",355,2231.26118225999,2106.22467522249,2285.60357260552,NA
"356",356,2231.26118225999,2106.22467522249,2285.60357260552,NA
"357",357,2231.26118225999,2106.22467522249,2285.60357260552,NA
"358",358,2231.26118225999,2106.22467522249,2285.60357260552,NA
"359",359,2231.26118225999,2106.22467522249,2285.60357260552,NA
"360",360,2231.26118225999,2106.22467522249,2285.60357260552,NA
"361",361,NA,2188.62971534292,NA,2511.37485354486
"362",362,NA,2188.62971534292,NA,2511.37485354486
"363",363,NA,2188.62971534292,NA,2511.37485354486
"364",364,NA,2188.62971534292,NA,2511.37485354486
"365",365,NA,2188.62971534292,NA,2511.37485354486
"366",366,NA,NA,NA,2511.37485354486
