"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"84",84,2666.930063184,2402.40963855423,2406.19539743954,2382.4506205209,2414.38581819206,NA,2619.39877181122,2502.58410274864,2422.28234095394,2453.06117752643,NA,3206.3613300963,2196.42857142857,NA,2184.73354133646,3130.67150635211
"85",85,2666.930063184,2402.40963855423,2406.19539743954,2382.4506205209,2414.38581819206,NA,2619.39877181122,2502.58410274864,2422.28234095394,2453.06117752643,NA,3206.3613300963,2196.42857142857,NA,2184.73354133646,3130.67150635211
"86",86,2666.930063184,2402.40963855423,2406.19539743954,2382.4506205209,2414.38581819206,NA,2619.39877181122,2502.58410274864,2422.28234095394,2453.06117752643,NA,3206.3613300963,2196.42857142857,NA,2184.73354133646,3130.67150635211
"87",87,2666.930063184,2402.40963855423,2406.19539743954,2382.4506205209,2414.38581819206,NA,2619.39877181122,2502.58410274864,2422.28234095394,2453.06117752643,NA,3206.3613300963,2196.42857142857,NA,2184.73354133646,3130.67150635211
"88",88,2666.930063184,2402.40963855423,2406.19539743954,2382.4506205209,2414.38581819206,NA,2619.39877181122,2502.58410274864,2422.28234095394,2453.06117752643,NA,3206.3613300963,2196.42857142857,NA,2184.73354133646,3130.67150635211
"89",89,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"90",90,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"91",91,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"92",92,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"93",93,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"94",94,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
