"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"67",67,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"68",68,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"69",69,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"70",70,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"71",71,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"72",72,2587.00818478449,NA,NA,1971.51274464328,2172.09194416564,2137.09826074871,2061.36324417604,2327.80355452425,2395.83507368558,NA,2405.33748068975,NA,NA,NA,2193.79751417883,2141.87564787669
"73",73,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"74",74,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"75",75,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"76",76,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"77",77,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"78",78,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"79",79,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"80",80,2568.28998329864,NA,2564.5438898451,1998.40967490935,2145.44043268001,2251.48972296833,2169.28502725234,2336.18424931723,2402.81176992307,2069.70703941154,2229.33819486219,2058.58388275494,2341.5391237991,2234.96040883153,2284.08029878618,2322.80439347078
"81",81,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"82",82,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"83",83,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"84",84,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"85",85,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"86",86,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"87",87,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"88",88,2462.14018054465,2208.85490528351,2658.87524568338,2113.99989610201,2399.19802159771,NA,2310.10987736819,2362.72568650487,2525.65707133917,2164.06305698688,NA,2323.56400733992,NA,NA,2393.86859650123,2303.44594100042
"89",89,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"90",90,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"91",91,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"92",92,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"93",93,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"94",94,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"95",95,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"96",96,3446.67210557645,2184.02593522437,2551.21682589561,2400.15676194638,2344.89849334177,2294.60550095315,2462.24486733603,2218.64330002488,2869.15008398763,NA,2674.99402122923,2866.73574952059,2487.69894432239,2229.04782799473,2320.29795158287,2285.28063689149
"97",97,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"98",98,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"99",99,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"100",100,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"101",101,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"102",102,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"103",103,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"104",104,2781.82282368226,2544.40868489354,3020.41301348984,2478.42176445002,2536.87850023623,2450.40732720645,2347.31959227179,NA,2573.77422054583,2301.96341982009,2708.44755216461,2898.05661833018,NA,2190.24678646477,2330.09150025896,NA
"105",105,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"106",106,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"107",107,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"108",108,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"109",109,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"110",110,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"111",111,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"112",112,3067.39215186699,2857.3463487672,3751.16840152885,2608.66415447553,NA,2686.65304340964,2454.00738678069,NA,2686.68201669126,2990.57523322157,3183.48144276006,2948.00848770132,2419.96549513918,2372.86654580677,3535.0491230185,2406.84455844354
"113",113,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"114",114,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"115",115,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"116",116,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"117",117,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"118",118,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"119",119,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"120",120,3095.1916876894,3095.45428158583,3759.84341803023,2647.01311385007,2848.77407986818,2648.73401997818,2394.58475879644,NA,3220.01711591543,2879.12199956372,2884.30987006943,2678.34246294858,2485.3370931748,3296.81732095766,2936.82588597843,NA
"121",121,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"122",122,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"123",123,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"124",124,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"125",125,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"126",126,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"127",127,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"128",128,3514.27441865246,2948.13588777168,5017.04411218739,2625.98973265648,2976.73950812305,NA,2521.51235266549,3294.27981745771,NA,2646.92951213203,2478.47273123345,2715.64149068705,NA,2706.05113480008,NA,2693.05527325724
"129",129,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
"130",130,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
"131",131,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
"132",132,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
"133",133,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
"134",134,3597.15183406418,3366.67265530567,5185.48299989197,3052.04434287039,4607.43138859126,2798.86990117755,2795.01494491045,NA,4039.03993286847,NA,2863.63328475595,2723.7834522316,3015.91842002598,3079.06118479576,3232.92391485578,4087.73259080466
