"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"36",36,NA,NA,NA,NA,1819.76342430371,2502.15240928673,NA,NA,1997.37541077736,NA,NA,NA,2388.19335391687,NA,NA,NA
"37",37,NA,NA,NA,NA,1819.76342430371,2502.15240928673,NA,NA,1997.37541077736,NA,NA,NA,2388.19335391687,NA,NA,NA
"38",38,NA,NA,NA,NA,1819.76342430371,2502.15240928673,NA,NA,1997.37541077736,NA,NA,NA,2388.19335391687,NA,NA,NA
"39",39,NA,NA,NA,NA,1819.76342430371,2502.15240928673,NA,NA,1997.37541077736,NA,NA,NA,2388.19335391687,NA,NA,NA
"40",40,NA,NA,NA,NA,1819.76342430371,2502.15240928673,NA,NA,1997.37541077736,NA,NA,NA,2388.19335391687,NA,NA,NA
"41",41,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"42",42,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"43",43,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"44",44,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"45",45,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"46",46,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"47",47,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"48",48,NA,2089.02711331727,2071.73668889764,NA,2341.68475673444,2354.40755287991,NA,NA,2167.08640694538,NA,2289.91777026813,NA,2484.67610565912,2347.59443789039,NA,NA
"49",49,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"50",50,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"51",51,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"52",52,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"53",53,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"54",54,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"55",55,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"56",56,NA,2196.90445842271,2277.94490313473,NA,2158.37968295315,2404.96598089268,2431.16481218043,NA,2235.41653631521,NA,2281.94496062312,2114.19222770243,2565.52804332404,2332.08964228231,NA,NA
"57",57,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"58",58,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"59",59,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"60",60,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"61",61,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"62",62,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"63",63,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"64",64,NA,1990.36349655119,2127.69229820365,NA,2231.07339655499,2397.67282243228,NA,2507.0422411196,NA,NA,2583.35116142503,2186.70668495256,NA,2315.02404052063,1937.73270268985,2345.65039150433
"65",65,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"66",66,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"67",67,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"68",68,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"69",69,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"70",70,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"71",71,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"72",72,2429.6858522141,2201.67584792937,2135.23038563459,2159.62861370456,2584.71941354823,2538.35220519567,2069.73371853176,2530.27228967478,2340.10142093704,NA,2602.33462433318,2168.23086914446,NA,2337.95967052603,2194.52230308476,2653.01264154698
"73",73,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"74",74,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"75",75,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"76",76,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"77",77,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"78",78,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"79",79,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"80",80,2454.82612721712,NA,2214.82909542013,2170.76555846246,2692.36500428762,2519.29737084871,2565.82561850094,2603.67797778004,2361.86234608151,2205.51720037338,2243.61380945134,2413.52413447283,2435.81915422188,2427.87747543181,2341.13771681655,3296.32506936225
"81",81,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"82",82,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"83",83,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"84",84,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"85",85,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"86",86,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"87",87,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"88",88,2437.26783100113,2262.10750618205,2293.68155778748,2245.35738285985,2525.63219406147,NA,2927.16355501781,2542.22168923281,2458.79723434922,NA,NA,2761.82791280037,2461.60710984847,NA,2363.27773216384,3152.59627078348
"89",89,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"90",90,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"91",91,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"92",92,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"93",93,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"94",94,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"95",95,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"96",96,NA,2245.51053759288,2232.85601031194,2778.99248141887,3664.81964544054,2717.506800422,3681.01599324502,2818.94072890638,2669.20139969315,NA,2379.23192704894,3150.32609065698,2709.59168944347,2567.15720626022,2577.50768598203,3428.76796441699
"97",97,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"98",98,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"99",99,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"100",100,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"101",101,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"102",102,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"103",103,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"104",104,2641.76775392566,2511.29403985734,2335.17193342536,2832.04845140321,2485.8101970074,3451.95082618663,2793.47249009234,2694.36853130487,2665.85632912784,2649.05385550779,2588.86308745414,3530.68045513504,NA,2392.5425275887,2921.47504311235,3273.2976934833
"105",105,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"106",106,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"107",107,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"108",108,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"109",109,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"110",110,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"111",111,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"112",112,2612.05401974547,2396.99345004986,2551.77769625741,3529.65596748656,NA,3221.21987517396,3038.61511583096,3380.6058863748,2956.68993583359,3690.25732760225,4861.24248628541,3823.91128577541,3347.17211015667,2816.58253302388,3688.2643540131,3185.7396137126
"113",113,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"114",114,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"115",115,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"116",116,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"117",117,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"118",118,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"119",119,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"120",120,2695.09261517729,2534.69738348406,2818.45795408625,2738.04762437392,3725.92898027825,3894.66529764406,3313.62071926786,2980.99779053226,3212.99895184566,3639.59133344177,4140.1249529147,3549.8682217093,2880.73122668987,3532.96941273527,3597.07234797643,3622.19446316578
"121",121,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"122",122,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"123",123,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"124",124,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"125",125,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"126",126,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"127",127,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
"128",128,3336.6483116034,3056.45866381747,3499.07860507962,2694.48057136686,4770.05025698918,3484.59315804651,3407.92171482211,4014.6130788474,NA,3138.82889334235,3711.78173739835,3556.59235086679,3667.67757642701,3796.34481287885,NA,2948.54084485846
